_id,beachId,beachName,siteName,collectionDate,eColi,comments,geometry
3086,1,Marie Curtis Park East Beach,32W,2021-07-30,890,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
3087,1,Marie Curtis Park East Beach,33W,2021-07-30,1000,>,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
3088,1,Marie Curtis Park East Beach,31W,2021-07-30,1000,>,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
3089,1,Marie Curtis Park East Beach,30W,2021-07-30,1000,>,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
3090,2,Sunnyside Beach,23W,2021-07-30,NA,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
3091,2,Sunnyside Beach,17W,2021-07-30,90,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
3092,2,Sunnyside Beach,20W,2021-07-30,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
3093,2,Sunnyside Beach,21W,2021-07-30,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
3094,2,Sunnyside Beach,18W,2021-07-30,50,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
3095,2,Sunnyside Beach,22W,2021-07-30,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
3096,2,Sunnyside Beach,19W,2021-07-30,60,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
3097,1,Marie Curtis Park East Beach,29W,2021-07-29,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
3098,1,Marie Curtis Park East Beach,32W,2021-07-29,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
3099,1,Marie Curtis Park East Beach,33W,2021-07-29,50,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
3100,1,Marie Curtis Park East Beach,31W,2021-07-29,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
3101,1,Marie Curtis Park East Beach,30W,2021-07-29,50,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
3102,2,Sunnyside Beach,23W,2021-07-29,NA,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
3103,2,Sunnyside Beach,17W,2021-07-29,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
3104,2,Sunnyside Beach,20W,2021-07-29,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
3105,2,Sunnyside Beach,21W,2021-07-29,80,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
3106,2,Sunnyside Beach,18W,2021-07-29,90,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
3107,2,Sunnyside Beach,22W,2021-07-29,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
3108,2,Sunnyside Beach,19W,2021-07-29,190,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
3109,1,Marie Curtis Park East Beach,29W,2021-07-28,30,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
3110,1,Marie Curtis Park East Beach,32W,2021-07-28,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
3111,1,Marie Curtis Park East Beach,33W,2021-07-28,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
3112,1,Marie Curtis Park East Beach,31W,2021-07-28,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
3113,1,Marie Curtis Park East Beach,30W,2021-07-28,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
3114,2,Sunnyside Beach,23W,2021-07-28,NA,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
3115,2,Sunnyside Beach,17W,2021-07-28,120,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
3116,2,Sunnyside Beach,20W,2021-07-28,80,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
3117,2,Sunnyside Beach,21W,2021-07-28,30,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
3118,2,Sunnyside Beach,18W,2021-07-28,250,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
3119,2,Sunnyside Beach,22W,2021-07-28,80,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
3120,2,Sunnyside Beach,19W,2021-07-28,290,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
3121,1,Marie Curtis Park East Beach,29W,2021-07-27,60,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
3122,1,Marie Curtis Park East Beach,32W,2021-07-27,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
3123,1,Marie Curtis Park East Beach,33W,2021-07-27,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
3124,1,Marie Curtis Park East Beach,31W,2021-07-27,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
3125,1,Marie Curtis Park East Beach,30W,2021-07-27,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
3126,2,Sunnyside Beach,23W,2021-07-27,NA,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
3127,2,Sunnyside Beach,17W,2021-07-27,100,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
3128,2,Sunnyside Beach,20W,2021-07-27,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
3129,2,Sunnyside Beach,21W,2021-07-27,30,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
3130,2,Sunnyside Beach,18W,2021-07-27,80,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
3131,2,Sunnyside Beach,22W,2021-07-27,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
3132,2,Sunnyside Beach,19W,2021-07-27,70,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
3133,1,Marie Curtis Park East Beach,29W,2021-07-26,50,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
3134,1,Marie Curtis Park East Beach,32W,2021-07-26,60,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
3135,1,Marie Curtis Park East Beach,33W,2021-07-26,30,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
3136,1,Marie Curtis Park East Beach,31W,2021-07-26,50,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
3137,1,Marie Curtis Park East Beach,30W,2021-07-26,60,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
3138,2,Sunnyside Beach,23W,2021-07-26,NA,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
3139,2,Sunnyside Beach,17W,2021-07-26,70,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
3140,2,Sunnyside Beach,20W,2021-07-26,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
3141,2,Sunnyside Beach,21W,2021-07-26,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
3142,2,Sunnyside Beach,18W,2021-07-26,60,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
3143,2,Sunnyside Beach,22W,2021-07-26,70,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
3144,2,Sunnyside Beach,19W,2021-07-26,50,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
3145,1,Marie Curtis Park East Beach,29W,2021-07-25,NA,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
3146,1,Marie Curtis Park East Beach,32W,2021-07-25,NA,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
3147,1,Marie Curtis Park East Beach,33W,2021-07-25,NA,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
3148,1,Marie Curtis Park East Beach,31W,2021-07-25,NA,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
3149,1,Marie Curtis Park East Beach,30W,2021-07-25,NA,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
3150,2,Sunnyside Beach,23W,2021-07-25,NA,None,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
3151,2,Sunnyside Beach,17W,2021-07-25,320,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
3152,2,Sunnyside Beach,20W,2021-07-25,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
3153,2,Sunnyside Beach,21W,2021-07-25,220,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
3154,2,Sunnyside Beach,18W,2021-07-25,200,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
3155,2,Sunnyside Beach,22W,2021-07-25,550,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
3156,2,Sunnyside Beach,19W,2021-07-25,270,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
3157,1,Marie Curtis Park East Beach,29W,2021-07-24,50,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
3158,1,Marie Curtis Park East Beach,32W,2021-07-24,60,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
3159,1,Marie Curtis Park East Beach,33W,2021-07-24,30,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
3160,1,Marie Curtis Park East Beach,31W,2021-07-24,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
3161,1,Marie Curtis Park East Beach,30W,2021-07-24,10,<10,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
3162,2,Sunnyside Beach,23W,2021-07-24,NA,None,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
3163,2,Sunnyside Beach,17W,2021-07-24,30,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
3164,2,Sunnyside Beach,20W,2021-07-24,10,<10,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
3165,2,Sunnyside Beach,21W,2021-07-24,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
3166,2,Sunnyside Beach,18W,2021-07-24,110,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
3167,2,Sunnyside Beach,22W,2021-07-24,100,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
3168,2,Sunnyside Beach,19W,2021-07-24,30,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
3169,1,Marie Curtis Park East Beach,29W,2021-07-23,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
3170,1,Marie Curtis Park East Beach,32W,2021-07-23,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
3171,1,Marie Curtis Park East Beach,33W,2021-07-23,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
3172,1,Marie Curtis Park East Beach,31W,2021-07-23,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
3173,1,Marie Curtis Park East Beach,30W,2021-07-23,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
3174,2,Sunnyside Beach,23W,2021-07-23,NA,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
3175,2,Sunnyside Beach,17W,2021-07-23,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
3176,2,Sunnyside Beach,20W,2021-07-23,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
3177,2,Sunnyside Beach,21W,2021-07-23,50,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
3178,2,Sunnyside Beach,18W,2021-07-23,50,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
3179,2,Sunnyside Beach,22W,2021-07-23,50,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
3180,2,Sunnyside Beach,19W,2021-07-23,30,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
3181,1,Marie Curtis Park East Beach,29W,2021-07-22,50,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
3182,1,Marie Curtis Park East Beach,32W,2021-07-22,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
3183,1,Marie Curtis Park East Beach,33W,2021-07-22,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
3184,1,Marie Curtis Park East Beach,31W,2021-07-22,30,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
3185,1,Marie Curtis Park East Beach,30W,2021-07-22,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
3186,2,Sunnyside Beach,23W,2021-07-22,NA,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
3187,2,Sunnyside Beach,17W,2021-07-22,200,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
3188,2,Sunnyside Beach,20W,2021-07-22,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
3189,2,Sunnyside Beach,21W,2021-07-22,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
3190,2,Sunnyside Beach,18W,2021-07-22,140,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
3191,2,Sunnyside Beach,22W,2021-07-22,70,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
3192,2,Sunnyside Beach,19W,2021-07-22,80,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
3193,1,Marie Curtis Park East Beach,29W,2021-07-21,70,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
3194,1,Marie Curtis Park East Beach,32W,2021-07-21,60,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
3195,1,Marie Curtis Park East Beach,33W,2021-07-21,30,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
3196,1,Marie Curtis Park East Beach,31W,2021-07-21,50,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
3197,1,Marie Curtis Park East Beach,30W,2021-07-21,60,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
3198,2,Sunnyside Beach,23W,2021-07-21,NA,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
3199,2,Sunnyside Beach,17W,2021-07-21,240,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
3200,2,Sunnyside Beach,20W,2021-07-21,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
3201,2,Sunnyside Beach,21W,2021-07-21,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
3202,2,Sunnyside Beach,18W,2021-07-21,220,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
3203,2,Sunnyside Beach,22W,2021-07-21,70,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
3204,2,Sunnyside Beach,19W,2021-07-21,70,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
3205,1,Marie Curtis Park East Beach,29W,2021-07-20,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
3206,1,Marie Curtis Park East Beach,32W,2021-07-20,90,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
3207,1,Marie Curtis Park East Beach,33W,2021-07-20,60,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
3208,1,Marie Curtis Park East Beach,31W,2021-07-20,60,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
3209,1,Marie Curtis Park East Beach,30W,2021-07-20,90,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
3210,2,Sunnyside Beach,23W,2021-07-20,NA,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
3211,2,Sunnyside Beach,17W,2021-07-20,50,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
3212,2,Sunnyside Beach,20W,2021-07-20,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
3213,2,Sunnyside Beach,21W,2021-07-20,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
3214,2,Sunnyside Beach,18W,2021-07-20,80,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
3215,2,Sunnyside Beach,22W,2021-07-20,30,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
3216,2,Sunnyside Beach,19W,2021-07-20,30,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
3217,1,Marie Curtis Park East Beach,29W,2021-07-19,160,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
3218,1,Marie Curtis Park East Beach,32W,2021-07-19,90,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
3219,1,Marie Curtis Park East Beach,33W,2021-07-19,140,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
3220,1,Marie Curtis Park East Beach,31W,2021-07-19,120,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
3221,1,Marie Curtis Park East Beach,30W,2021-07-19,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
3222,2,Sunnyside Beach,23W,2021-07-19,NA,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
3223,2,Sunnyside Beach,17W,2021-07-19,180,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
3224,2,Sunnyside Beach,20W,2021-07-19,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
3225,2,Sunnyside Beach,21W,2021-07-19,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
3226,2,Sunnyside Beach,18W,2021-07-19,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
3227,2,Sunnyside Beach,22W,2021-07-19,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
3228,2,Sunnyside Beach,19W,2021-07-19,50,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
3229,1,Marie Curtis Park East Beach,29W,2021-07-18,280,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
3230,1,Marie Curtis Park East Beach,32W,2021-07-18,280,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
3231,1,Marie Curtis Park East Beach,33W,2021-07-18,320,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
3232,1,Marie Curtis Park East Beach,31W,2021-07-18,380,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
3233,1,Marie Curtis Park East Beach,30W,2021-07-18,220,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
3234,2,Sunnyside Beach,23W,2021-07-18,NA,None,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
3235,2,Sunnyside Beach,17W,2021-07-18,60,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
3236,2,Sunnyside Beach,20W,2021-07-18,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
3237,2,Sunnyside Beach,21W,2021-07-18,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
3238,2,Sunnyside Beach,18W,2021-07-18,70,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
3239,2,Sunnyside Beach,22W,2021-07-18,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
3240,2,Sunnyside Beach,19W,2021-07-18,70,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
3241,1,Marie Curtis Park East Beach,29W,2021-07-17,550,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
3242,1,Marie Curtis Park East Beach,32W,2021-07-17,770,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
3243,1,Marie Curtis Park East Beach,33W,2021-07-17,870,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
3244,1,Marie Curtis Park East Beach,31W,2021-07-17,820,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
3245,1,Marie Curtis Park East Beach,30W,2021-07-17,700,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
3246,2,Sunnyside Beach,23W,2021-07-17,NA,None,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
3247,2,Sunnyside Beach,17W,2021-07-17,70,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
3248,2,Sunnyside Beach,20W,2021-07-17,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
3249,2,Sunnyside Beach,21W,2021-07-17,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
3250,2,Sunnyside Beach,18W,2021-07-17,50,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
3251,2,Sunnyside Beach,22W,2021-07-17,30,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
3252,2,Sunnyside Beach,19W,2021-07-17,30,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
3253,1,Marie Curtis Park East Beach,29W,2021-07-16,110,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
3254,1,Marie Curtis Park East Beach,32W,2021-07-16,70,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
3255,1,Marie Curtis Park East Beach,33W,2021-07-16,50,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
3256,1,Marie Curtis Park East Beach,31W,2021-07-16,140,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
3257,1,Marie Curtis Park East Beach,30W,2021-07-16,80,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
3258,2,Sunnyside Beach,23W,2021-07-16,NA,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
3259,2,Sunnyside Beach,17W,2021-07-16,100,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
3260,2,Sunnyside Beach,20W,2021-07-16,210,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
3261,2,Sunnyside Beach,21W,2021-07-16,210,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
3262,2,Sunnyside Beach,18W,2021-07-16,210,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
3263,2,Sunnyside Beach,22W,2021-07-16,140,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
3264,2,Sunnyside Beach,19W,2021-07-16,270,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
3265,1,Marie Curtis Park East Beach,29W,2021-07-15,100,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
3266,1,Marie Curtis Park East Beach,32W,2021-07-15,60,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
3267,1,Marie Curtis Park East Beach,33W,2021-07-15,70,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
3268,1,Marie Curtis Park East Beach,31W,2021-07-15,160,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
3269,1,Marie Curtis Park East Beach,30W,2021-07-15,30,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
